age,job,marital,education,defaulter,balance,housing,loan,contact,dy,mnth,duration,campaign,pdays,previous,poutcome,y
39,management,married,secondary,no,2198,no,no,(274) 686-8928,16,jun,418,1,-1,0,unknown,no
36,management,single,tertiary,no,317,no,no,(814) 281-2970,16,jun,348,1,-1,0,unknown,no
49,technician,married,secondary,no,775,yes,no,(362) 986-1159,16,jun,135,1,-1,0,unknown,no
36,housemaid,married,tertiary,yes,-1941,yes,no,(444) 317-6985,16,jun,505,1,-1,0,unknown,no
53,technician,single,secondary,yes,-435,yes,yes,(486) 242-7365,16,jun,131,2,-1,0,unknown,no
37,housemaid,married,secondary,no,285,no,no,(928) 718-7730,16,jun,401,2,-1,0,unknown,no
45,technician,married,tertiary,no,533,yes,no,(772) 643-8204,16,jun,332,2,-1,0,unknown,no
46,blue-collar,married,tertiary,no,993,yes,no,(702) 844-4071,16,jun,78,1,-1,0,unknown,no
55,technician,married,tertiary,no,4359,no,no,(752) 790-5268,16,jun,394,2,-1,0,unknown,no
50,blue-collar,married,secondary,no,887,no,no,(647) 555-5435,16,jun,287,1,-1,0,unknown,no
37,services,married,secondary,no,1092,no,no,(852) 216-4386,16,jun,266,1,-1,0,unknown,no
55,technician,married,unknown,no,0,no,no,(283) 930-4711,16,jun,153,1,-1,0,unknown,no
55,entrepreneur,divorced,primary,no,29,no,no,(508) 348-2150,16,jun,500,1,-1,0,unknown,no
39,admin.,married,primary,no,237,no,no,(482) 430-8889,16,jun,215,2,-1,0,unknown,no
48,unknown,married,unknown,no,3940,no,no,(457) 235-5695,16,jun,298,6,-1,0,unknown,no
35,admin.,married,secondary,no,5270,no,no,(433) 958-3859,16,jun,110,8,-1,0,unknown,no
35,admin.,single,primary,no,2355,yes,no,(214) 737-7841,16,jun,101,1,-1,0,unknown,no
39,self-employed,single,tertiary,no,0,no,no,(667) 873-2570,16,jun,13,1,-1,0,unknown,no
53,blue-collar,married,primary,no,4641,no,no,(953) 765-4045,16,jun,356,2,-1,0,unknown,no
39,admin.,divorced,secondary,no,952,yes,no,(984) 911-5235,16,jun,62,1,-1,0,unknown,no
37,admin.,married,secondary,no,306,no,no,(423) 411-1560,16,jun,73,1,-1,0,unknown,no
38,services,divorced,secondary,no,439,no,no,(844) 775-3696,16,jun,50,1,-1,0,unknown,no
58,entrepreneur,married,secondary,no,2,no,no,(415) 914-7083,16,jun,684,1,-1,0,unknown,no
35,blue-collar,single,primary,no,3751,no,no,(853) 823-8780,16,jun,193,1,-1,0,unknown,no
50,blue-collar,married,unknown,no,0,no,no,(785) 523-3242,16,jun,599,3,-1,0,unknown,no
37,services,single,secondary,no,1175,yes,no,(672) 328-7326,16,jun,92,2,-1,0,unknown,no
56,admin.,single,secondary,no,-13,no,no,(286) 745-1301,16,jun,52,3,-1,0,unknown,no
59,blue-collar,married,primary,no,416,no,no,(845) 874-8710,16,jun,92,3,-1,0,unknown,no
42,blue-collar,single,primary,no,50,no,no,(871) 699-9486,16,jun,294,3,-1,0,unknown,no
39,housemaid,married,primary,no,15352,no,no,(709) 887-5210,16,jun,99,1,-1,0,unknown,no
58,blue-collar,married,primary,no,96,no,no,(471) 592-7912,16,jun,76,3,-1,0,unknown,no
30,services,married,secondary,no,384,yes,no,(629) 218-7264,16,jun,27,3,-1,0,unknown,no
59,retired,married,primary,no,1085,no,no,(858) 358-5586,16,jun,191,1,-1,0,unknown,no
43,blue-collar,married,primary,no,8014,no,no,(280) 865-3975,16,jun,523,1,-1,0,unknown,no
39,services,single,secondary,no,1336,yes,no,(984) 417-7409,16,jun,358,1,-1,0,unknown,no
53,retired,married,secondary,no,136,no,no,(586) 239-7971,16,jun,254,1,-1,0,unknown,no
43,management,married,tertiary,no,0,no,no,(977) 973-3601,16,jun,46,1,-1,0,unknown,no
43,services,divorced,unknown,no,159,no,no,(314) 369-7818,16,jun,112,4,-1,0,unknown,no
50,housemaid,married,primary,no,4,no,no,(488) 804-8305,16,jun,51,1,-1,0,unknown,no
35,admin.,married,secondary,no,4698,yes,no,(849) 415-6657,16,jun,359,1,-1,0,unknown,no
47,admin.,married,secondary,no,4307,no,no,(907) 534-4390,16,jun,88,1,-1,0,unknown,no
52,blue-collar,divorced,primary,no,1250,no,no,(367) 513-3924,16,jun,342,1,-1,0,unknown,no
44,technician,married,secondary,no,0,no,no,(412) 250-4269,16,jun,78,1,-1,0,unknown,no
51,blue-collar,married,secondary,no,33,no,yes,(803) 845-7133,16,jun,721,3,-1,0,unknown,yes
57,technician,divorced,secondary,no,145,no,yes,(359) 898-6994,16,jun,420,4,-1,0,unknown,no
52,blue-collar,married,secondary,no,167,no,no,(572) 902-1004,16,jun,163,1,-1,0,unknown,no
47,blue-collar,married,secondary,no,214,yes,no,(981) 441-4819,16,jun,442,3,-1,0,unknown,no
59,services,married,primary,no,31,no,no,(829) 495-4304,16,jun,41,3,-1,0,unknown,no
50,management,married,tertiary,no,3191,no,no,(666) 820-9528,16,jun,535,2,-1,0,unknown,no
37,admin.,single,tertiary,no,12581,no,no,(767) 940-1761,16,jun,155,4,-1,0,unknown,no
53,entrepreneur,divorced,tertiary,no,196,yes,no,(870) 522-4609,16,jun,178,7,-1,0,unknown,no
36,admin.,married,secondary,no,1295,no,no,(277) 297-3605,16,jun,232,3,-1,0,unknown,no
39,blue-collar,married,primary,no,4608,yes,no,(263) 264-1336,16,jun,36,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,-100,yes,no,(316) 578-7688,16,jun,20,21,-1,0,unknown,no
35,blue-collar,married,secondary,no,-281,yes,no,(763) 361-6716,16,jun,15,15,-1,0,unknown,no
50,entrepreneur,married,tertiary,no,2198,no,no,(779) 752-3082,16,jun,170,6,-1,0,unknown,no
41,entrepreneur,married,tertiary,no,373,no,no,(287) 318-9828,16,jun,87,3,-1,0,unknown,no
45,management,married,tertiary,no,203,no,no,(476) 224-8629,16,jun,202,4,-1,0,unknown,no
38,admin.,single,secondary,no,439,no,no,(775) 882-3196,16,jun,359,4,-1,0,unknown,no
42,admin.,married,secondary,no,3165,yes,no,(868) 222-2987,16,jun,298,4,-1,0,unknown,no
53,blue-collar,married,secondary,no,1093,yes,yes,(565) 828-2167,16,jun,244,3,-1,0,unknown,no
35,blue-collar,married,unknown,no,75,yes,no,(818) 873-4032,16,jun,169,1,-1,0,unknown,no
46,technician,married,secondary,no,536,yes,no,(927) 854-3184,16,jun,750,2,-1,0,unknown,yes
44,admin.,married,secondary,no,1696,no,no,(958) 674-9607,16,jun,139,3,-1,0,unknown,no
49,blue-collar,single,unknown,no,2222,no,no,(674) 913-1674,16,jun,114,2,-1,0,unknown,no
35,technician,single,tertiary,no,756,yes,no,(527) 285-4732,16,jun,14,14,-1,0,unknown,no
49,management,married,tertiary,no,2005,no,no,(674) 443-3021,16,jun,81,4,-1,0,unknown,no
37,entrepreneur,married,tertiary,no,264,yes,yes,(242) 974-3174,16,jun,220,1,-1,0,unknown,no
40,services,married,unknown,no,4075,yes,no,(253) 288-4842,16,jun,162,3,-1,0,unknown,no
47,blue-collar,married,secondary,no,4840,no,no,(324) 737-5437,16,jun,53,1,-1,0,unknown,no
55,housemaid,married,primary,no,3680,no,no,(426) 787-3473,16,jun,131,1,-1,0,unknown,no
53,self-employed,married,tertiary,no,2627,yes,yes,(639) 920-3680,16,jun,18,30,-1,0,unknown,no
55,management,married,tertiary,no,0,no,no,(708) 676-2253,16,jun,607,2,-1,0,unknown,no
37,blue-collar,single,secondary,no,3764,no,no,(524) 553-9661,16,jun,431,1,-1,0,unknown,no
54,technician,divorced,unknown,no,1725,no,no,(639) 963-7778,16,jun,216,3,-1,0,unknown,no
53,services,single,secondary,no,725,yes,no,(262) 704-5218,16,jun,227,4,-1,0,unknown,no
28,blue-collar,single,secondary,no,235,yes,no,(913) 937-4702,16,jun,102,46,-1,0,unknown,no
42,blue-collar,married,primary,no,1752,yes,no,(760) 833-8698,16,jun,19,21,-1,0,unknown,no
38,management,single,tertiary,no,93,yes,yes,(759) 668-5315,16,jun,394,3,-1,0,unknown,no
38,management,married,tertiary,no,7124,no,no,(678) 808-8652,16,jun,301,6,-1,0,unknown,no
37,admin.,married,tertiary,no,2741,no,no,(534) 929-5169,16,jun,204,4,-1,0,unknown,no
47,blue-collar,married,primary,no,667,no,no,(962) 237-2423,16,jun,54,1,-1,0,unknown,no
42,housemaid,married,unknown,no,72,no,no,(380) 878-9236,16,jun,22,1,-1,0,unknown,no
38,admin.,married,secondary,no,1116,yes,yes,(476) 499-1282,16,jun,406,2,-1,0,unknown,no
44,management,married,tertiary,no,647,no,no,(401) 788-9852,16,jun,226,2,-1,0,unknown,no
54,technician,single,unknown,no,1695,no,no,(361) 934-9165,16,jun,168,1,-1,0,unknown,no
35,services,married,unknown,no,2,no,no,(416) 614-4319,16,jun,221,1,-1,0,unknown,no
51,admin.,married,secondary,no,-192,no,no,(574) 480-7448,16,jun,176,3,-1,0,unknown,no
41,blue-collar,married,primary,no,389,yes,no,(327) 945-4729,16,jun,127,2,-1,0,unknown,no
46,housemaid,married,unknown,no,1035,no,no,(644) 479-5296,16,jun,703,1,-1,0,unknown,no
36,admin.,single,secondary,no,16,no,no,(213) 610-7730,16,jun,119,2,-1,0,unknown,no
41,management,divorced,secondary,no,0,no,no,(274) 465-7087,16,jun,126,3,-1,0,unknown,no
49,blue-collar,married,unknown,no,3096,no,no,(831) 345-3171,16,jun,147,2,-1,0,unknown,no
39,blue-collar,married,primary,no,4166,no,no,(214) 763-3618,16,jun,314,3,-1,0,unknown,no
39,technician,married,secondary,no,94,no,no,(271) 712-6237,16,jun,182,2,-1,0,unknown,no
39,technician,divorced,tertiary,no,1832,no,no,(874) 615-1393,16,jun,353,2,-1,0,unknown,no
60,retired,single,primary,no,470,no,no,(827) 782-7845,16,jun,100,2,-1,0,unknown,no
40,management,married,tertiary,no,270,no,no,(988) 337-5545,16,jun,362,3,-1,0,unknown,no
51,blue-collar,married,primary,no,5050,no,yes,(922) 680-9359,16,jun,75,7,-1,0,unknown,no
49,entrepreneur,married,tertiary,no,388,yes,no,(375) 254-2178,16,jun,142,2,-1,0,unknown,no
37,management,married,tertiary,no,0,no,no,(684) 250-7928,16,jun,637,6,-1,0,unknown,yes
56,entrepreneur,married,secondary,no,535,yes,yes,(966) 521-6358,16,jun,345,4,-1,0,unknown,no
54,retired,married,primary,no,1156,no,no,(778) 993-3335,16,jun,64,2,-1,0,unknown,no
45,housemaid,married,primary,no,938,no,no,(728) 982-6514,16,jun,103,3,-1,0,unknown,no
39,housemaid,married,tertiary,no,240,yes,no,(245) 939-3864,16,jun,17,25,-1,0,unknown,no
36,entrepreneur,married,tertiary,no,3057,no,no,(373) 654-8497,16,jun,2769,4,-1,0,unknown,yes
39,management,married,tertiary,no,-1212,yes,no,(558) 570-1465,16,jun,26,18,-1,0,unknown,no
33,self-employed,married,tertiary,no,6,no,no,(602) 957-6240,16,jun,141,6,-1,0,unknown,no
42,technician,single,tertiary,no,671,yes,no,(878) 592-6967,16,jun,14,20,-1,0,unknown,no
58,unemployed,single,primary,no,278,no,no,(789) 238-6847,16,jun,1009,5,-1,0,unknown,no
36,blue-collar,single,primary,no,736,yes,no,(819) 411-4984,16,jun,323,2,-1,0,unknown,no
41,entrepreneur,married,primary,no,0,no,no,(486) 301-5323,16,jun,630,2,-1,0,unknown,no
51,housemaid,married,primary,no,108,no,no,(443) 411-3124,16,jun,278,2,-1,0,unknown,no
55,blue-collar,married,primary,no,835,yes,no,(608) 422-8531,16,jun,40,18,-1,0,unknown,no
48,blue-collar,single,primary,no,1080,yes,no,(362) 264-3692,16,jun,112,3,-1,0,unknown,no
36,technician,married,tertiary,no,579,yes,no,(226) 565-7530,16,jun,80,3,-1,0,unknown,no
42,management,married,secondary,no,2580,yes,no,(611) 369-6874,16,jun,154,3,-1,0,unknown,no
54,unknown,married,secondary,no,1241,no,no,(759) 211-2640,16,jun,97,6,-1,0,unknown,no
40,admin.,married,secondary,no,0,no,no,(230) 402-8054,16,jun,368,12,-1,0,unknown,no
39,management,married,secondary,no,2445,no,no,(588) 777-8109,16,jun,303,5,-1,0,unknown,no
54,technician,married,tertiary,no,417,yes,no,(548) 968-1651,16,jun,375,2,-1,0,unknown,no
45,management,married,tertiary,no,1847,no,no,(750) 491-8775,16,jun,77,5,-1,0,unknown,no
57,admin.,divorced,primary,no,987,no,no,(426) 932-5433,16,jun,295,2,-1,0,unknown,no
57,management,divorced,unknown,no,0,no,no,(340) 812-7945,16,jun,335,3,-1,0,unknown,no
58,management,divorced,primary,no,5914,no,no,(376) 482-9378,17,jun,69,4,-1,0,unknown,no
38,entrepreneur,married,secondary,no,-272,no,yes,(978) 723-1686,17,jun,143,2,-1,0,unknown,no
36,technician,single,tertiary,no,0,no,no,(379) 383-1381,17,jun,153,4,-1,0,unknown,no
51,admin.,married,secondary,no,2967,no,no,(742) 701-1676,17,jun,83,2,-1,0,unknown,no
56,management,married,tertiary,no,21664,no,no,(541) 859-4399,17,jun,214,8,-1,0,unknown,no
46,management,single,primary,no,538,no,no,(835) 688-6962,17,jun,118,3,-1,0,unknown,no
31,technician,married,secondary,no,-720,yes,no,(583) 824-9796,17,jun,638,16,-1,0,unknown,no
30,self-employed,divorced,secondary,no,92,yes,no,(584) 690-6361,17,jun,78,10,-1,0,unknown,no
58,management,married,primary,no,1136,no,no,(483) 348-5307,17,jun,65,3,-1,0,unknown,no
36,management,married,tertiary,no,0,no,no,(255) 532-3179,17,jun,222,3,-1,0,unknown,no
35,self-employed,married,tertiary,no,333,no,no,(223) 994-2025,17,jun,78,5,-1,0,unknown,no
37,services,single,secondary,no,105,no,yes,(889) 370-6640,17,jun,260,4,-1,0,unknown,no
49,blue-collar,married,secondary,no,-55,no,no,(612) 750-8708,17,jun,150,3,-1,0,unknown,no
38,blue-collar,married,primary,no,1262,no,no,(706) 735-7746,17,jun,49,2,-1,0,unknown,no
30,self-employed,married,secondary,no,421,yes,yes,(552) 530-3948,17,jun,62,4,-1,0,unknown,no
34,management,married,primary,no,2026,yes,no,(786) 812-2748,17,jun,100,8,-1,0,unknown,no
55,blue-collar,married,primary,no,2896,no,no,(508) 617-5648,17,jun,138,3,-1,0,unknown,no
56,blue-collar,married,primary,no,1046,no,yes,(357) 849-9448,17,jun,329,13,-1,0,unknown,no
44,management,married,tertiary,no,3091,yes,no,(486) 232-4222,17,jun,331,4,-1,0,unknown,no
37,housemaid,single,primary,no,1088,no,no,(254) 304-5298,17,jun,131,2,-1,0,unknown,no
50,blue-collar,married,unknown,no,1537,no,no,(750) 636-2393,17,jun,24,6,-1,0,unknown,no
45,blue-collar,married,primary,no,866,no,no,(857) 398-4323,17,jun,319,8,-1,0,unknown,no
58,self-employed,married,secondary,no,372,no,no,(586) 796-2443,17,jun,315,2,-1,0,unknown,no
38,technician,married,secondary,no,403,yes,yes,(451) 237-5937,17,jun,99,8,-1,0,unknown,no
35,management,single,tertiary,no,1374,no,no,(209) 432-8365,17,jun,45,2,-1,0,unknown,no
38,services,married,secondary,no,1313,no,no,(762) 746-9439,17,jun,33,2,-1,0,unknown,no
49,entrepreneur,married,secondary,no,27,no,no,(689) 449-8381,17,jun,131,6,-1,0,unknown,no
50,management,married,tertiary,no,0,no,no,(430) 679-7179,17,jun,117,3,-1,0,unknown,no
39,blue-collar,married,primary,no,2169,no,no,(957) 811-3225,17,jun,170,2,-1,0,unknown,no
45,housemaid,married,secondary,no,698,yes,no,(981) 830-5527,17,jun,160,4,-1,0,unknown,no
48,blue-collar,married,primary,no,0,no,no,(912) 793-7315,17,jun,104,2,-1,0,unknown,no
55,retired,married,secondary,no,466,no,no,(465) 829-6871,17,jun,287,4,-1,0,unknown,no
37,services,single,tertiary,no,718,no,no,(561) 647-7268,17,jun,43,1,-1,0,unknown,no
55,technician,married,primary,no,1498,no,yes,(724) 231-7813,17,jun,345,2,-1,0,unknown,no
39,admin.,single,tertiary,no,2600,yes,no,(527) 452-5274,17,jun,77,1,-1,0,unknown,no
50,retired,married,primary,no,1098,no,no,(332) 326-5681,17,jun,168,1,-1,0,unknown,no
59,retired,married,primary,no,0,no,no,(931) 823-6128,17,jun,192,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,123,no,no,(283) 233-4088,17,jun,110,1,-1,0,unknown,no
50,retired,married,secondary,no,0,yes,yes,(363) 546-7467,17,jun,328,3,-1,0,unknown,no
38,technician,single,tertiary,no,2496,no,no,(469) 605-7688,17,jun,193,1,-1,0,unknown,no
52,technician,married,unknown,no,562,no,no,(271) 967-9135,17,jun,187,1,-1,0,unknown,no
43,housemaid,single,primary,no,103,no,no,(209) 287-6724,17,jun,198,1,-1,0,unknown,no
35,services,single,secondary,no,361,no,no,(685) 348-4989,17,jun,256,1,-1,0,unknown,no
41,technician,married,secondary,no,1385,no,no,(671) 553-4442,17,jun,145,1,-1,0,unknown,no
41,management,married,tertiary,no,676,no,no,(305) 871-2116,17,jun,78,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,426,no,no,(732) 722-4211,17,jun,285,1,-1,0,unknown,no
41,technician,married,secondary,no,130,no,no,(504) 962-6601,17,jun,160,3,-1,0,unknown,no
60,management,married,primary,no,0,no,no,(574) 234-6355,17,jun,442,1,-1,0,unknown,no
48,admin.,single,secondary,no,-58,no,no,(488) 270-2921,17,jun,123,1,-1,0,unknown,no
55,technician,married,tertiary,no,2512,yes,no,(688) 584-3023,17,jun,166,1,-1,0,unknown,no
61,retired,married,secondary,no,296,no,no,(766) 880-4174,17,jun,18,1,-1,0,unknown,no
54,blue-collar,single,unknown,no,6622,no,no,(236) 909-8932,17,jun,83,1,-1,0,unknown,no
49,management,married,tertiary,no,391,no,no,(627) 548-7140,17,jun,128,1,-1,0,unknown,no
39,blue-collar,married,primary,no,1564,no,no,(800) 944-2172,17,jun,57,1,-1,0,unknown,no
48,blue-collar,married,primary,no,1670,no,no,(509) 844-4805,17,jun,145,1,-1,0,unknown,no
42,entrepreneur,married,tertiary,no,1654,no,no,(571) 661-7142,17,jun,116,1,-1,0,unknown,no
37,technician,single,secondary,no,984,no,no,(939) 794-9949,17,jun,475,1,-1,0,unknown,no
47,unemployed,married,secondary,no,3287,yes,yes,(780) 558-4552,17,jun,126,1,-1,0,unknown,no
50,admin.,married,secondary,yes,-437,yes,yes,(338) 861-7952,17,jun,83,1,-1,0,unknown,no
49,services,married,secondary,no,494,no,no,(739) 409-6049,17,jun,196,4,-1,0,unknown,no
41,management,married,tertiary,no,1234,no,no,(679) 877-6756,17,jun,68,1,-1,0,unknown,no
48,admin.,single,primary,no,1078,no,no,(547) 661-4245,17,jun,75,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,402,no,yes,(773) 999-6802,17,jun,123,1,-1,0,unknown,no
55,management,single,tertiary,no,854,yes,yes,(768) 611-4437,17,jun,98,4,-1,0,unknown,no
43,management,married,tertiary,no,438,no,no,(826) 340-1292,17,jun,355,2,-1,0,unknown,no
53,retired,married,secondary,no,1296,yes,no,(468) 561-8435,17,jun,115,1,-1,0,unknown,no
39,admin.,married,secondary,no,1891,no,no,(863) 693-4088,17,jun,147,1,-1,0,unknown,no
57,retired,married,primary,no,7938,no,no,(656) 622-3398,17,jun,133,1,-1,0,unknown,no
34,blue-collar,single,primary,no,2040,no,no,(956) 294-2786,17,jun,509,4,-1,0,unknown,no
52,entrepreneur,married,primary,no,2138,no,no,(707) 562-3153,17,jun,134,1,-1,0,unknown,no
60,blue-collar,married,primary,no,686,yes,no,(663) 854-6330,17,jun,147,2,-1,0,unknown,no
57,retired,married,primary,no,5799,no,no,(854) 906-1145,17,jun,97,1,-1,0,unknown,no
36,admin.,single,secondary,no,810,yes,no,(928) 300-8942,17,jun,296,1,-1,0,unknown,no
42,entrepreneur,married,tertiary,no,1068,yes,no,(879) 920-1298,17,jun,70,8,-1,0,unknown,no
37,services,single,secondary,no,3,no,no,(829) 466-2850,17,jun,527,1,-1,0,unknown,no
55,housemaid,divorced,primary,no,2014,no,no,(488) 250-2025,17,jun,156,2,-1,0,unknown,no
36,self-employed,single,secondary,no,652,no,no,(913) 734-2289,17,jun,187,1,-1,0,unknown,no
50,blue-collar,married,primary,no,2190,no,no,(272) 255-9654,17,jun,269,1,-1,0,unknown,no
45,retired,divorced,secondary,no,1735,no,yes,(980) 818-7634,17,jun,306,1,-1,0,unknown,no
47,management,married,secondary,no,2892,no,no,(962) 900-3144,17,jun,556,1,-1,0,unknown,yes
43,management,married,tertiary,no,439,no,no,(424) 589-7584,17,jun,71,1,-1,0,unknown,no
39,self-employed,married,secondary,no,4722,yes,no,(508) 931-5293,17,jun,483,1,-1,0,unknown,no
45,management,single,tertiary,no,451,no,no,(983) 554-7795,17,jun,881,1,-1,0,unknown,no
59,retired,divorced,primary,no,2516,no,no,(805) 452-5384,17,jun,404,1,-1,0,unknown,no
46,housemaid,divorced,primary,no,2291,no,no,(929) 744-9468,17,jun,218,1,-1,0,unknown,no
48,management,married,tertiary,no,2837,no,no,(453) 723-3468,17,jun,69,1,-1,0,unknown,no
59,housemaid,divorced,secondary,no,0,no,no,(682) 596-1927,17,jun,98,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,7265,no,no,(421) 253-5944,17,jun,243,1,-1,0,unknown,no
44,blue-collar,married,primary,no,-82,no,yes,(541) 561-7520,17,jun,181,1,-1,0,unknown,no
45,blue-collar,married,primary,no,4696,no,no,(451) 481-7514,17,jun,99,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,475,yes,no,(309) 823-4621,17,jun,139,3,-1,0,unknown,no
46,unknown,married,tertiary,no,5837,no,no,(430) 777-1168,17,jun,71,1,-1,0,unknown,no
35,technician,married,unknown,no,3,yes,yes,(725) 574-3597,17,jun,124,23,-1,0,unknown,no
48,technician,married,secondary,no,335,no,no,(543) 472-6435,17,jun,214,3,-1,0,unknown,no
60,retired,single,tertiary,no,568,no,no,(657) 683-5827,17,jun,81,1,-1,0,unknown,no
38,services,married,primary,no,175,no,no,(954) 667-4511,17,jun,132,2,-1,0,unknown,no
49,retired,single,primary,no,25824,no,no,(212) 649-1053,17,jun,94,1,-1,0,unknown,no
57,housemaid,married,primary,no,1870,no,no,(845) 764-6806,17,jun,129,1,-1,0,unknown,no
44,housemaid,married,tertiary,no,460,no,no,(985) 895-8091,17,jun,491,1,-1,0,unknown,no
55,management,married,primary,no,1446,no,no,(926) 869-8824,17,jun,135,1,-1,0,unknown,no
46,housemaid,married,primary,no,17,no,no,(874) 429-9302,17,jun,72,1,-1,0,unknown,no
55,blue-collar,married,primary,no,0,no,no,(460) 566-2893,17,jun,285,1,-1,0,unknown,no
47,blue-collar,married,primary,no,145,no,no,(534) 916-1407,17,jun,255,1,-1,0,unknown,no
38,blue-collar,married,primary,no,6091,no,no,(977) 347-9814,17,jun,189,1,-1,0,unknown,no
38,services,married,secondary,no,250,no,no,(927) 968-1603,17,jun,72,1,-1,0,unknown,no
